id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
1092,BETTY,PEÑARANDA,FLORES,7785191,'1982-11-15',74126986,F,CALLE BOLÍVAR 666,BETTYPEÑARANDAFLORES@gmail.com,,7785191,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1093,LUIS,FLORES,PEREZ,14002170,'1982-06-20',74126987,M,AV. NOVENO ANILLO 343,LUISFLORESPEREZ@gmail.com,,14002170,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1094,ELIANA,REQUEZ,VACA,7851239,'1982-07-17',74126988,F,AV. NOVENO ANILLO 343,ELIANAREQUEZVACA@gmail.com,,7851239,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1095,JORGE,FLORES,RODRIGUEZ,7789902,'1982-08-02',74126989,M,AV. 23 DE MARZO 999,JORGEFLORESRODRIGUEZ@gmail.com,,7789902,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1096,ANA,RODRIGUEZ,PAZ,6323296,'1984-06-30',74126990,F,AV. 23 DE MARZO 999,ANARODRIGUEZPAZ@gmail.com,,6323296,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1097,BICKMAR,FLORES,SALVATIERRA,15280619,'1984-03-05',74126991,M,AV. CENTENARIO 565,BICKMARFLORESSALVATIERRA@gmail.com,,15280619,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1098,MARIA,SURUVI,PADILLA,6355462,'1984-06-19',74126992,F,AV. CENTENARIO 565,MARIASURUVIPADILLA@gmail.com,,6355462,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1099,JOSE,FLORES,SANCHEZ,9638059,'1982-05-06',74126993,M,AV. 15 DE ABRIL 343,JOSEFLORESSANCHEZ@gmail.com,,9638059,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1100,AMANDA,TORREZ,ROCHA,9835737,'1989-02-15',74126994,F,AV. 15 DE ABRIL 343,AMANDATORREZROCHA@gmail.com,,9835737,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1101,OSCAR,FLORES,SUAREZ,7829557,'1984-01-07',74126995,M,Calle Manuel Ignacio Salvatierra 565,OSCARFLORESSUAREZ@gmail.com,,7829557,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1102,SILVANA,URQUIDI,MOGROVEJO,9799269,'1990-04-26',74126996,F,Calle Manuel Ignacio Salvatierra 565,SILVANAURQUIDIMOGROVEJO@gmail.com,,9799269,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1103,EDWIN,FLORES,VALERA,15105607,'1982-07-30',74126997,M,Calle 24 de Septiembre 222,EDWINFLORESVALERA@gmail.com,,15105607,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1104,FABIOLA,VACA,ROCHA,12386710,'1984-05-17',74126998,F,Calle 24 de Septiembre 222,FABIOLAVACAROCHA@gmail.com,,12386710,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1105,SERGIO,FRANCO,VARGAS,9675864,'1989-10-17',74126999,M,AV. 27 DE MAYO 565,SERGIOFRANCOVARGAS@gmail.com,,9675864,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1106,LENY,AYALA,AIREYU,9816525,'1982-05-24',74127000,F,AV. 27 DE MAYO 565,LENYAYALAAIREYU@gmail.com,,9816525,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1107,RICARDO,FRANCO,AGUILAR,11313962,'1989-08-19',74127001,M,CALLE INDEPENDENCIA 707,RICARDOFRANCOAGUILAR@gmail.com,,11313962,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1108,MARIA,FLORES,DURAN,9595649,'1982-03-21',74127002,F,CALLE INDEPENDENCIA 707,MARIAFLORESDURAN@gmail.com,,9595649,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1109,ANIBAL,FRANCO,CABRAL,8894941,'1982-02-13',74127003,M,CALLE COCHABAMBA 343,ANIBALFRANCOCABRAL@gmail.com,,8894941,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1110,MARIELA,MORALES,PINTO,9712278,'1989-09-13',74127004,F,CALLE COCHABAMBA 343,MARIELAMORALESPINTO@gmail.com,,9712278,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1111,MARIO,GALARZA,CANAZA,8163720,'1989-07-14',74127005,M,AV. 12 DE JULIO 505,MARIOGALARZACANAZA@gmail.com,,8163720,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1112,ESMERALDA,ALBORNOZ,FLORES,9729096,'1989-07-28',74127006,F,AV. 12 DE JULIO 505,ESMERALDAALBORNOZFLORES@gmail.com,,9729096,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1113,AGUSTIN,GALEAN,CUELLAR,6346927,'1990-08-28',74127007,M,AV. CENTENARIO 808,AGUSTINGALEANCUELLAR@gmail.com,,6346927,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1114,JULIA,MENDOZA,SALAS,14786025,'1982-02-17',74127008,F,AV. CENTENARIO 808,JULIAMENDOZASALAS@gmail.com,,14786025,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1115,EDUARDO,GALEANO,GALARZA,12446052,'1989-09-21',74127009,M,CALLE BALLIVIÁN N° 789,EDUARDOGALEANOGALARZA@gmail.com,,12446052,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1116,ELIZABETH,HURTADO,FLORES,12889286,'1982-06-15',74127010,F,CALLE BALLIVIÁN N° 789,ELIZABETHHURTADOFLORES@gmail.com,,12889286,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1117,KIN,GALVEZ,KENG,12386897,'1982-05-26',74127011,M,CALLE ARENALES N° 147,KINGALVEZKENG@gmail.com,,12386897,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1118,MARIA,GARNICA,QUIROZ,13367335,'1989-09-27',74127012,F,CALLE ARENALES N° 147,MARIAGARNICAQUIROZ@gmail.com,,13367335,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1119,MARCO,GALVEZ,MARTINEZ,9756180,'1989-09-26',74127013,M,AV. TRES PASOS AL FRENTE 888. SEXTO ANILLO,MARCOGALVEZMARTINEZ@gmail.com,,9756180,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1120,YANICCE,SUCRE,ARIAS,9639955,'1989-07-28',74127014,F,AV. TRES PASOS AL FRENTE 888. SEXTO ANILLO,YANICCESUCREARIAS@gmail.com,,9639955,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1121,JESUS,GARCIA,PAZ,9658458,'1988-12-21',74127015,M,AV. CENTENARIO 454,JESUSGARCIAPAZ@gmail.com,,9658458,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1122,ELENA,CARRILLO,ALBA,9718365,'1990-03-10',74127016,F,AV. CENTENARIO 454,ELENACARRILLOALBA@gmail.com,,9718365,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1123,RUBEN,GARCIA,PEPA,9635645,'1990-07-20',74127017,M,AV. DÉCIMO ANILLO 565,RUBENGARCIAPEPA@gmail.com,,9635645,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1124,NILDA,HUMEREZ,ESTRADA,12981811,'1989-02-06',74127018,F,AV. DÉCIMO ANILLO 565,NILDAHUMEREZESTRADA@gmail.com,,12981811,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1125,BERTHY,GARCIA,PEREZ,6222906,'1990-04-08',74127019,M,Av. Brasilia 676,BERTHYGARCIAPEREZ@gmail.com,,6222906,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1126,MARTHA,ROCA,AVILLO,8879479,'1990-02-04',74127020,F,Av. Brasilia 676,MARTHAROCAAVILLO@gmail.com,,8879479,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1127,ALCIDES,GIL,RIVAS,13044843,'1989-05-19',74127021,M,AV. SANTOS DUMONT 333. OCTAVO ANILLO,ALCIDESGILRIVAS@gmail.com,,13044843,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1128,ROXANA,ARAMAYO,MORON,12598026,'1982-02-14',74127022,F,AV. SANTOS DUMONT 333. OCTAVO ANILLO,ROXANAARAMAYOMORON@gmail.com,,12598026,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1129,JUAN,GIL,RODRIGUEZ,9644888,'1990-06-17',74127023,M,CALLE GUARAYOS 121,JUANGILRODRIGUEZ@gmail.com,,9644888,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1130,CARMEN,CHOQUE,NUÑEZ,9638760,'1982-03-22',74127024,F,CALLE GUARAYOS 121,CARMENCHOQUENUÑEZ@gmail.com,,9638760,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1131,TOMAS,GONZALES,ROJAS,8954478,'1982-01-12',74127025,M,CALLE BALLIVIÁN 676,TOMASGONZALESROJAS@gmail.com,,8954478,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1132,WILMA,ARDAYA,OVANDO,8181867,'1989-03-21',74127026,F,CALLE BALLIVIÁN 676,WILMAARDAYAOVANDO@gmail.com,,8181867,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1133,RONALD,GONZALES,ROMERO,9757555,'1989-12-26',74127027,M,AVENIDA LAS AMÉRICAS N° 963,RONALDGONZALESROMERO@gmail.com,,9757555,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1134,MARÍA,MONTERO,PEREZ,9757548,'1982-05-30',74127028,F,AVENIDA LAS AMÉRICAS N° 963,MARÍAMONTEROPEREZ@gmail.com,,9757548,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1135,JULIO,GONZALES,SUAREZ,7906640,'1989-10-12',74127029,M,AVENIDA VELARDE N° 987,JULIOGONZALESSUAREZ@gmail.com,,7906640,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1136,SUSANA,VASQUEZ,SALVATIERRA,7682901,'1982-01-31',74127030,F,AVENIDA VELARDE N° 987,SUSANAVASQUEZSALVATIERRA@gmail.com,,7682901,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1137,EULOGIO,GUAMAN,TORREJON,8920828,'1982-06-27',74127031,M,CALLE ANICETO ARCE 676,EULOGIOGUAMANTORREJON@gmail.com,,8920828,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1138,PRAXEDES,SOLIZ,MENDOZA,12505172,'1982-05-04',74127032,F,CALLE ANICETO ARCE 676,PRAXEDESSOLIZMENDOZA@gmail.com,,12505172,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1139,JUANITO,GUASASE,TUPA,13367235,'1982-03-02',74127033,M,AV. INDEPENDENCIA 232,JUANITOGUASASETUPA@gmail.com,,13367235,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1140,BLANCA,VELASCO,MASIAS,7789730,'1989-12-29',74127034,F,AV. INDEPENDENCIA 232,BLANCAVELASCOMASIAS@gmail.com,,7789730,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1141,DAVID,GUTIERREZ,URZAGASTE,9757674,'1982-01-09',74127035,M,CALLE PADRE PÉREZ 898. NOVENO ANILLO,DAVIDGUTIERREZURZAGASTE@gmail.com,,9757674,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1142,NANCY,CERON,CARRASCO,12445753,'1990-03-02',74127036,F,CALLE PADRE PÉREZ 898. NOVENO ANILLO,NANCYCERONCARRASCO@gmail.com,,12445753,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1143,EDWIN,GUTIERREZ,VALDIVIA,8140840,'1989-05-29',74127037,M,CALLE AYACUCHO 909,EDWINGUTIERREZVALDIVIA@gmail.com,,8140840,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1144,ELIANA,OLIVA,YUCRA,6424125,'1982-12-05',74127038,F,CALLE AYACUCHO 909,ELIANAOLIVAYUCRA@gmail.com,,6424125,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1145,ROQUE,GUTIERREZ,VARGAS,9644606,'1982-10-10',74127039,M,AV. MUTUALISTA 121. QUINTO ANILLO,ROQUEGUTIERREZVARGAS@gmail.com,,9644606,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1146,ADA,RODRIGUEZ,MENDOZA,11300388,'1982-10-23',74127040,F,AV. MUTUALISTA 121. QUINTO ANILLO,ADARODRIGUEZMENDOZA@gmail.com,,11300388,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1147,CARLOS,GUTIERREZ,ZURITA,9718183,'1989-02-07',74127041,M,CALLE VALLEGRANDE N° 741,CARLOSGUTIERREZZURITA@gmail.com,,9718183,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1148,NOEMI,SANCHEZ,LEON,8861841,'1989-04-28',74127042,F,CALLE VALLEGRANDE N° 741,NOEMISANCHEZLEON@gmail.com,,8861841,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1149,CARLOS,GUTIERREZ,AGUILERA,9658374,'1989-01-22',74127043,M,AV. PRIMAVERA 787. OCTAVO ANILLO,CARLOSGUTIERREZAGUILERA@gmail.com,,9658374,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1150,MONICA,SANTOS,LOPEZ,14995687,'1989-05-25',74127044,F,AV. PRIMAVERA 787. OCTAVO ANILLO,MONICASANTOSLOPEZ@gmail.com,,14995687,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1151,MAURICIO,GUTIERREZ,ARIAS,9675704,'1989-01-15',74127045,M,AV. 6 DE AGOSTO 787,MAURICIOGUTIERREZARIAS@gmail.com,,9675704,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1152,CINTHIA,VELASCO,HUANCA,7800863,'1989-05-06',74127046,F,AV. 6 DE AGOSTO 787,CINTHIAVELASCOHUANCA@gmail.com,,7800863,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1153,EAUSTO,GUZMAN,BABANI,6292088,'1982-09-23',74127047,M,AV. INDEPENDENCIA 999,EAUSTOGUZMANBABANI@gmail.com,,6292088,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1154,FLOR,MELODI,LOPEZ,8950949,'1982-09-23',74127048,F,AV. INDEPENDENCIA 999,FLORMELODILOPEZ@gmail.com,,8950949,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1155,RAUL,GUZMAN,CAPRILES,9675606,'1982-11-21',74127049,M,Calle Villarroel 787,RAULGUZMANCAPRILES@gmail.com,,9675606,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1156,ELIZABETH,TORREZ,TERUYA,9658385,'1989-04-24',74127050,F,Calle Villarroel 787,ELIZABETHTORREZTERUYA@gmail.com,,9658385,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1157,EDWIN,HENRIQUEZ,CHAVEZ,9658407,'1989-02-05',74127051,M,AV. CRISTO REDENTOR 111,EDWINHENRIQUEZCHAVEZ@gmail.com,,9658407,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1158,DAMASO,BAURA,NINA,9822834,'1989-05-10',74127052,F,AV. CRISTO REDENTOR 111,DAMASOBAURANINA@gmail.com,,9822834,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1159,MILTON,HEREDIA,ESCOBAR,7644202,'1982-09-06',74127053,M,CALLE CAMACHO 909,MILTONHEREDIAESCOBAR@gmail.com,,7644202,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1160,ALCIRA,CHAIGUE,MEDINA,12822889,'1989-05-18',74127054,F,CALLE CAMACHO 909,ALCIRACHAIGUEMEDINA@gmail.com,,12822889,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1161,DAVID,HEREDIA,HURTADO,15162994,'1989-05-25',74127055,M,CALLE SUCRE 565,DAVIDHEREDIAHURTADO@gmail.com,,15162994,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1162,VIVIANA,GUZMAN,GUZMAN,11333357,'1989-05-30',74127056,F,CALLE SUCRE 565,VIVIANAGUZMANGUZMAN@gmail.com,,11333357,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1163,WILFREDO,HERRERA,LAZCANO,14355549,'1982-07-05',74127057,M,Av. Santos Dumont 333,WILFREDOHERRERALAZCANO@gmail.com,,14355549,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1164,BIANKA,ROCHA,AYALA,11320999,'1982-08-10',74127058,F,Av. Santos Dumont 333,BIANKAROCHAAYALA@gmail.com,,11320999,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1165,FERNANDO,HUANCA,LITH,6254190,'1982-11-02',74127059,M,CALLE CAMACHO 676,FERNANDOHUANCALITH@gmail.com,,6254190,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1166,CAMILA,PEÑA,BARRIENTOS,9675688,'1989-04-29',74127060,F,CALLE CAMACHO 676,CAMILAPEÑABARRIENTOS@gmail.com,,9675688,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1167,JUAN,HUARI,MEDINA,13239780,'1989-06-16',74127061,M,CALLE LIBERTAD 222,JUANHUARIMEDINA@gmail.com,,13239780,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1168,MICHELE,DALENCE,BAUTISTA,7677990,'1989-05-14',74127062,F,CALLE LIBERTAD 222,MICHELEDALENCEBAUTISTA@gmail.com,,7677990,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1169,DENIS,HUMEREZ,NOGALES,8242981,'1989-06-12',74127063,M,AV. VIRGEN DE COTOCA 343. SEGUNDO ANILLO,DENISHUMEREZNOGALES@gmail.com,,8242981,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1170,KEYRA,VACA,COPA,12822447,'1989-05-09',74127064,F,AV. VIRGEN DE COTOCA 343. SEGUNDO ANILLO,KEYRAVACACOPA@gmail.com,,12822447,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1171,ALEX,IBAÑEZ,NUÑEZ,6291747,'1989-03-14',74127065,M,AV. DÉCIMO ANILLO 333,ALEXIBAÑEZNUÑEZ@gmail.com,,6291747,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1172,JADE,APAZA,GUZMAN,9654655,'1989-01-20',74127066,F,AV. DÉCIMO ANILLO 333,JADEAPAZAGUZMAN@gmail.com,,9654655,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1173,JOSE,IBAÑEZ,ORTEGA,8136628,'1982-09-28',74127067,M,AV. BENI 787,JOSEIBAÑEZORTEGA@gmail.com,,8136628,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1174,OLIVIA,CAMACHO,HURTADO,9687251,'1989-06-29',74127068,F,AV. BENI 787,OLIVIACAMACHOHURTADO@gmail.com,,9687251,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1175,LUIS,IBAÑEZ,PAZ,12822508,'1989-01-04',74127069,M,AV. VIRGEN DE COTOCA 777,LUISIBAÑEZPAZ@gmail.com,,12822508,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1176,ARACELI,CUARASI,JACOME,6309208,'1982-09-23',74127070,F,AV. VIRGEN DE COTOCA 777,ARACELICUARASIJACOME@gmail.com,,6309208,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1177,WALTER,IBAÑEZ,QUEYEDO,8169776,'1982-12-10',74127071,M,AV. SANTOS DUMONT 333,WALTERIBAÑEZQUEYEDO@gmail.com,,8169776,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1178,NATALIA,PADILLA,JUSTINIANO,10994668,'1982-11-19',74127072,F,AV. SANTOS DUMONT 333,NATALIAPADILLAJUSTINIANO@gmail.com,,10994668,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1179,ALFREDO,IBAÑEZ,QUIROZ,8225085,'1982-08-12',74127073,M,AV. QUINTO ANILLO 444,ALFREDOIBAÑEZQUIROZ@gmail.com,,8225085,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1180,LUCIANA,SALCES,LOPEZ,11392594,'1982-07-11',74127074,F,AV. QUINTO ANILLO 444,LUCIANASALCESLOPEZ@gmail.com,,11392594,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1181,VALERIO,IRIARTE,SALINAS,9610484,'1989-05-06',74127075,M,CALLE INDEPENDENCIA 888,VALERIOIRIARTESALINAS@gmail.com,,9610484,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1182,LAURA,MENDEZ,MAMANI,12505399,'1989-03-07',74127076,F,CALLE INDEPENDENCIA 888,LAURAMENDEZMAMANI@gmail.com,,12505399,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1183,FREDDY,ISLAS,TALAVERA,9799142,'1989-05-09',74127077,M,AV. VALLEGRANDE 909,FREDDYISLASTALAVERA@gmail.com,,9799142,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1184,ALISON,RIVERO,MENDOZA,8213734,'1990-09-04',74127078,F,AV. VALLEGRANDE 909,ALISONRIVEROMENDOZA@gmail.com,,8213734,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1185,ABDUL,JALDIN,ABDALA,9054086,'1990-10-29',74127079,M,CALLE CAMACHO 444,ABDULJALDINABDALA@gmail.com,,9054086,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1186,SARELLY,ALPIRE,PAZ,9791604,'1990-12-05',74127080,F,CALLE CAMACHO 444,SARELLYALPIREPAZ@gmail.com,,9791604,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1187,REYNALDO,JALDIN,ACHA,14390911,'1990-05-21',74127081,M,CALLE PARI 202,REYNALDOJALDINACHA@gmail.com,,14390911,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1188,LORENA,VASQUEZ,QUIROZ,9029723,'1990-07-07',74127082,F,CALLE PARI 202,LORENAVASQUEZQUIROZ@gmail.com,,9029723,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1189,YONHY,JATTACO,AGUILERA,9696075,'1990-05-31',74127083,M,CALLE BOLÍVAR 444,YONHYJATTACOAGUILERA@gmail.com,,9696075,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1190,JIMENA,OVANDO,ROJAS,8979138,'1990-06-11',74127084,F,CALLE BOLÍVAR 444,JIMENAOVANDOROJAS@gmail.com,,8979138,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1191,LAZARO,JIMENEZ,ANDIA,13367444,'1990-12-12',74127085,M,Av. Moscú 898,LAZAROJIMENEZANDIA@gmail.com,,13367444,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1192,LUCIANA,PAZ,VACA,8965327,'1990-08-20',74127086,F,Av. Moscú 898,LUCIANAPAZVACA@gmail.com,,8965327,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1193,PABLO,JOVE,ARIAS,2855959,'1990-08-07',74127087,M,AV. 25 DE MAYO 707,PABLOJOVEARIAS@gmail.com,,2855959,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1194,EMILY,AGUIRRE,VASQUEZ,3858606,'1990-05-13',74127088,F,AV. 25 DE MAYO 707,EMILYAGUIRREVASQUEZ@gmail.com,,3858606,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1195,WALTER,JUSTINIANO,CARDONA,5561502,'1990-11-04',74127089,M,AV. SANTOS DUMONT 676,WALTERJUSTINIANOCARDONA@gmail.com,,5561502,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1196,SARAH,AGUILERA,BADANI,3855212,'1990-11-06',74127090,F,AV. SANTOS DUMONT 676,SARAHAGUILERABADANI@gmail.com,,3855212,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1197,TEOFILO,JUSTINIANO,CASTRO,1989309,'1990-02-06',74127091,M,AV. SÉPTIMO ANILLO 888,TEOFILOJUSTINIANOCASTRO@gmail.com,,1989309,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1198,RISIONI,GARCIA,BALCAZAR,2966931,'1990-04-10',74127092,F,AV. SÉPTIMO ANILLO 888,RISIONIGARCIABALCAZAR@gmail.com,,2966931,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1199,EDSON,JUSTINIANO,CLAROS,2815488,'1990-05-24',74127093,M,Calle Ñuflo de Chávez 909,EDSONJUSTINIANOCLAROS@gmail.com,,2815488,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1200,SHIRLEY,GUTIERREZ,CABRERA,3881675,'1990-11-27',74127094,F,Calle Ñuflo de Chávez 909,SHIRLEYGUTIERREZCABRERA@gmail.com,,3881675,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1201,WILLY,JUSTINIANO,CORNEJA,3230382,'1990-05-24',74127095,M,CALLE AROMA 898,WILLYJUSTINIANOCORNEJA@gmail.com,,3230382,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1202,LILIAN,IRIARTE,CALLE,3213567,'1990-08-31',74127096,F,CALLE AROMA 898,LILIANIRIARTECALLE@gmail.com,,3213567,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1203,SANTIAGO,JUSTINIANO,LOPEZ,7749065,'1990-05-21',74127097,M,CALLE AROMA 777,SANTIAGOJUSTINIANOLOPEZ@gmail.com,,7749065,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1204,MELANIE,JUSTINIANO,CORDERO,7667496,'1990-07-25',74127098,F,CALLE AROMA 777,MELANIEJUSTINIANOCORDERO@gmail.com,,7667496,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1205,HERMOGENES,JUSTINIANO,MAMANI,3505268,'1990-02-20',74127099,M,AVENIDA MONSEÑOR RIVERO N° 753,HERMOGENESJUSTINIANOMAMANI@gmail.com,,3505268,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1206,BRIANA,MOLINA,ESPADA,3191080,'1990-03-20',74127100,F,AVENIDA MONSEÑOR RIVERO N° 753,BRIANAMOLINAESPADA@gmail.com,,3191080,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1207,ALEJANDRO,JUSTINIANO,PARADA,6274352,'1990-07-08',74127101,M,AV. 12 DE JULIO 909,ALEJANDROJUSTINIANOPARADA@gmail.com,,6274352,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1208,YAMILA,ORTIZ,JORDAN,7774352,'1990-04-02',74127102,F,AV. 12 DE JULIO 909,YAMILAORTIZJORDAN@gmail.com,,7774352,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1209,MAURICIO,JUSTINIANO,PAREDES,5895512,'1990-08-03',74127103,M,AV. CENTENARIO 999,MAURICIOJUSTINIANOPAREDES@gmail.com,,5895512,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1210,ADRIANA,SUAREZ,LUQUE,7749457,'1990-04-08',74127104,F,AV. CENTENARIO 999,ADRIANASUAREZLUQUE@gmail.com,,7749457,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1211,FRANCISCO,LANDIVAR,SANDOVAL,4631421,'1990-08-10',74127105,M,AV. CENTENARIO 565. CUARTO ANILLO,FRANCISCOLANDIVARSANDOVAL@gmail.com,,4631421,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
