id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
997,ANTONIO,CRUZ,MARTINEZ,8140852,'1984-08-10',74126891,M,AV. OCTAVO ANILLO 121,ANTONIOCRUZMARTINEZ@gmail.com,,$2y$10$81SpDD0ozcf6qrIRkOLmyuehQwL6Dra0zjEK.DEbRVWTCKuIBxRUm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
998,MAMI,CRUZ,MOROMIZATO,9635442,'1984-05-28',74126892,F,AV. OCTAVO ANILLO 121,MAMICRUZMOROMIZATO@gmail.com,,$2y$10$V0/gFDAG47Sqib2RRgPWfOFz5EqLpIrOj..oNSwcmPs6RymkoxDiK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
999,FIORI,CRUZ,MEJIA,9041035,'1984-07-01',74126893,M,CALLE BALLIVIÁN 202,FIORICRUZMEJIA@gmail.com,,$2y$10$GWqwkG6ieW.6uLCcpmhpXePt9pcBUqCqnVQPJ5NmY16TjMX.P2bhi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1000,ADA,PEREZ,JIMENEZ,16295755,'1983-02-27',74126894,F,CALLE BALLIVIÁN 202,ADAPEREZJIMENEZ@gmail.com,,$2y$10$ANLW2MhbARpZPb85aGRIdOpsoqfLDcS4IsXtAPC0ULqyXTMIV89JK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1001,CLEVER,CUELLAR,MORON,9767769,'1983-03-02',74126895,M,AV. PRIMAVERA 888,CLEVERCUELLARMORON@gmail.com,,$2y$10$eRRVB6VehaEDvd6IZxtPV.TYYQo2N0DFF91VWB9XlkhV36XAE8tYy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1002,MARIA,ALI,SERON,14391153,'1983-03-08',74126896,F,AV. PRIMAVERA 888,MARIAALISERON@gmail.com,,$2y$10$8QM1jmQp5liuygw.mxnR3efJXPEV3STtMBmCOuohEatrLltEovzf.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1003,ORLANDO,CUELLAR,PINTO,14560070,'1984-12-07',74126897,M,Calle Colón 909,ORLANDOCUELLARPINTO@gmail.com,,$2y$10$ONyZJdlDSdS.QRgV0C.wkOyaCk497tkD0fwXcU6.Hwyjuu.LIZDhS,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1004,ROSA,JUSTINIANO,ENRRIQUEZ,14560069,'1984-11-17',74126898,F,Calle Colón 909,ROSAJUSTINIANOENRRIQUEZ@gmail.com,,$2y$10$cLikyUoZsxPSd6U4aR/Wc.9CFqczr9bY6C5YSk19oWsx83qQw/LTi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1005,MARCO,CUIZA,ROCABADO,9029734,'1983-02-25',74126899,M,AV. VIRGEN DE COTOCA 343,MARCOCUIZAROCABADO@gmail.com,,$2y$10$SgxaHZqaYNfngCq46.dO0.J.OiP/LM7CSim5HikBS/fGqf0Q0mZkm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1006,PATRICIA,JUSTINIANO,VACA,9053113,'1984-08-05',74126900,F,AV. VIRGEN DE COTOCA 343,PATRICIAJUSTINIANOVACA@gmail.com,,$2y$10$hqlOC4JKD/x.MLha4Loqu.UXKX0j6Fs0tRyOMcBr2YqH3SjVSfJa.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1007,WALTER,CUIZA,SCHEIDL,9805159,'1983-06-29',74126901,M,CALLE JUNÍN 444,WALTERCUIZASCHEIDL@gmail.com,,$2y$10$2ws23GnukA1du2.GcxMee.yngd60.rjmficX3k0oo6lLwxi946ovO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1008,INGRID,VARGAS,VACA,9757574,'1984-11-27',74126902,F,CALLE JUNÍN 444,INGRIDVARGASVACA@gmail.com,,$2y$10$8E.ypmrmeqkcOgrMDMlLs.ixV.FO954nWG6IDHBTs7V0CA5nIGKDm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1009,LUIS,DALENCAR,SOSA,6397364,'1983-01-02',74126903,M,AV. BANZER 111,LUISDALENCARSOSA@gmail.com,,$2y$10$tnY/iyAbun.RPEMmKzWk7.wwN8qp58S3Mq1w8hcs5J32KrL5TwMBW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1010,VIVIAN,RODRIGUEZ,ALMENDRAS,9745062,'1984-10-15',74126904,F,AV. BANZER 111,VIVIANRODRIGUEZALMENDRAS@gmail.com,,$2y$10$Ia/BgGJ3k9SK3zIwxbrCfeKtvcRn/8GZLVYk5jdZHzRzR.cg9xp1u,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1011,EDY,DAZA,TORRICO,13601221,'1984-10-17',74126905,M,CALLE ESPAÑA 222,EDYDAZATORRICO@gmail.com,,$2y$10$R5ENrbE322ly/w8OG1eNxex0fciBFJP50I6Jh/pSBK2zBhzs7zz.W,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1012,GLADYS,ESPADA,CARBALLO,14129387,'1983-06-05',74126906,F,CALLE ESPAÑA 222,GLADYSESPADACARBALLO@gmail.com,,$2y$10$.yDu8TfQoGTdDI52Eszr6OErvK/FOB9aE7dbPzsMYX8tcYNZO9bsm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1013,JUAN,DAZA,VENTURA,14390928,'1983-06-13',74126907,M,CALLE INDEPENDENCIA 454,JUANDAZAVENTURA@gmail.com,,$2y$10$KSbDrDVWJCViGrzlXdgkUOLEx/KoX76SToKVa6x9Eq3b5aaVYfFPW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1014,MARTHA,MORENO,SILES,8210622,'1983-02-19',74126908,F,CALLE INDEPENDENCIA 454,MARTHAMORENOSILES@gmail.com,,$2y$10$3pFGzOtW0nMfhUKG7PJnkulcLWBBsiNOL2nfnGpK4nSZB78W2MF2C,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1015,OSCAR,DELAGUILA,ALBERTO,12822496,'1983-01-27',74126909,M,AVENIDA PIRAÍ N° 654,OSCARDELAGUILAALBERTO@gmail.com,,$2y$10$u/iK3SCa1NlCTUmitEptZu3KtOhcCREe06ATpZAMJwIg6lcj.UZRG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1016,MARTHA,HUARACHI,CORREA,13366694,'1983-06-23',74126910,F,AVENIDA PIRAÍ N° 654,MARTHAHUARACHICORREA@gmail.com,,$2y$10$LnYnHcr8aTuUhTFV4wVnnuddiwqnpp0J8fwqrXKA6dOz8hbm.Iosy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1017,IVERTH,DELGADILLO,CALLE,9745060,'1983-03-23',74126911,M,CALLE SUCRE 505,IVERTHDELGADILLOCALLE@gmail.com,,$2y$10$DKxOEFqFm5oR.x8fZGx7eOdVTI5E7KDVZSatBJ80qX7yHEgXf27uK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1018,PATRICIA,MALDONADO,ARTEAGA,9641982,'1983-03-15',74126912,F,CALLE SUCRE 505,PATRICIAMALDONADOARTEAGA@gmail.com,,$2y$10$XA66Atljo2wYkOGkx5XE8.hH3slhbqzhXAJ5ss63AAQJ7eaZzlhq6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1019,MARCO,DIAZ,CAMARGO,8242983,'1983-01-26',74126913,M,CALLE TARIJA N° 951,MARCODIAZCAMARGO@gmail.com,,$2y$10$2/WKTG45SJY7iMtn3GBYaO5ytwwNvsFF0FmQvptnQdpsx/xXn1YH2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1020,MONICA,JOU,ALMANZA,12386829,'1984-05-13',74126914,F,CALLE TARIJA N° 951,MONICAJOUALMANZA@gmail.com,,$2y$10$f4.ryJo44Ko5pgQLpy0TUOIv0Y8WKTEHWJ2d2y.yU9w0dA1f6Q7bC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1021,EDWIN,DIEZ,CASTRO,8231936,'1984-10-24',74126915,M,AV. NOVENO ANILLO,EDWINDIEZCASTRO@gmail.com,,$2y$10$dNDy/BJvwkmWB.pkThVegOUTCXjz3fjbJ7o0AFw5D0/LZLdNGslU.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1022,ROSA,MANGUIA,PEREIRA,14250664,'1984-12-06',74126916,F,AV. NOVENO ANILLO,ROSAMANGUIAPEREIRA@gmail.com,,$2y$10$dd15C6jyDMIdcT9lWlqeWece73qhplrYBhwvtbPx/2kWrooT7Buiq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1023,EDSON,DIEZ,CLAROS,9845509,'1984-05-25',74126917,M,CALLE SUÁREZ ARANA 232,EDSONDIEZCLAROS@gmail.com,,$2y$10$IJQsrlJOy0J2dp.9TbzLPeOAdV585LwWkrHto5H6mmUKO3ua1MC/W,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1024,ANA,PAREDES,SAUREZ,8060547,'1984-07-29',74126918,F,CALLE SUÁREZ ARANA 232,ANAPAREDESSAUREZ@gmail.com,,$2y$10$1rWI5B9JkwlUK9WO7mDlMeX3aI3pJHd70U/Mn/XBVu0uJzIR2j3nu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1025,YONI,DORADO,COIMBRA,12666184,'1984-07-16',74126919,M,CALLE LIBERTAD N° 123,YONIDORADOCOIMBRA@gmail.com,,$2y$10$sUIXPVvRkhPXK563ACPwi.48iuzkibB.uiLwyfka9AumOzPVGdZm6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1026,MARIA,DORADO,ALPIRE,14390849,'1983-05-04',74126920,F,CALLE LIBERTAD N° 123,MARIADORADOALPIRE@gmail.com,,$2y$10$.8HqC/S6h.a2spFbE30Hl.TQC7D7uUHZu71p10UDoq7KJAN5bh5DW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1027,HERMOGENES,DORADO,CONDORI,9046984,'1982-05-23',74126921,M,AV. ROCA Y CORONADO 232,HERMOGENESDORADOCONDORI@gmail.com,,$2y$10$dm.v7hCK75uLMA90JAM9Uu9DrmcxHsyVYsaPXVjy6vlxiyxZSGt1S,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1028,AMALIA,GALVIZ,HURTADO,9835734,'1984-09-20',74126922,F,AV. ROCA Y CORONADO 232,AMALIAGALVIZHURTADO@gmail.com,,$2y$10$xHT1m.0IdH6630DR/zsDWeSDeaq2dVRqPBg16AJbwrf3fWS1thLNa,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1029,WILMER,DORADO,FLORES,9002706,'1983-02-28',74126923,M,CALLE MERCADO 999,WILMERDORADOFLORES@gmail.com,,$2y$10$S6Fw/KgaoidF5BDmhCz49umS5gmiogIAB46hmhGFzvqg6Bnvwoarq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1030,MARIA,GARCIA,COA,14001518,'1982-10-21',74126924,F,CALLE MERCADO 999,MARIAGARCIACOA@gmail.com,,$2y$10$1EcMJVdELIKXDmzK/o9Ciu4ks3wLc5GkAMDyXwFlT4iL2vXjeNalC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1031,FRANKLIN,DORADO,GARCIA,14390205,'1989-09-17',74126925,M,Calle Prolongación Alemana 343,FRANKLINDORADOGARCIA@gmail.com,,$2y$10$aL6mO0.moY/P28KDuBjm5.e7kBkFMPknovntWc694KU6Nr4PoSxSi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1032,MARLENE,MONTERO,AYALA,8466935,'1982-12-16',74126926,F,Calle Prolongación Alemana 343,MARLENEMONTEROAYALA@gmail.com,,$2y$10$mJTLp0iWLSiRp.DQl5Sdhu9e/WDxpH6KXFq7ArWKDyjt/hF5bvV5q,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1033,FERNANDO,DORADO,GOMEZ,13141162,'1989-12-13',74126927,M,CALLE ANICETO ARCE 444,FERNANDODORADOGOMEZ@gmail.com,,$2y$10$0xvbQpdUcmD/C97A778V3.Opcikz4gNQdCu9CA5t7nQzpc4sU8M5C,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1034,LUCIA,PUTARE,CARBAJAL,9670885,'1982-08-08',74126928,F,CALLE ANICETO ARCE 444,LUCIAPUTARECARBAJAL@gmail.com,,$2y$10$nayv76bFtsG3Kg0QtYnJ5uHEb45492tA4NMTJhomWqHMs9mj2amx6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1035,HARRISON,DURAN,GUTIERREZ,12822560,'1982-09-29',74126929,M,CALLE GUARAYOS 808,HARRISONDURANGUTIERREZ@gmail.com,,$2y$10$wwgLTOseSaMISwEUm8VXJOACYFhuNwEMOEKRPfBAanKR2Pfaze1c6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1036,MIRIAM,ANTELO,FERNANDEZ,9377296,'1984-06-16',74126930,F,CALLE GUARAYOS 808,MIRIAMANTELOFERNANDEZ@gmail.com,,$2y$10$L89tYwrt4G0ZYE8/updH1u4RuUVZr271kbrSLXIcClefzjKpskT8K,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1037,ADEMAR,DURAN,GUTIERREZ,9603900,'1984-01-09',74126931,M,AV. 24 DE SEPTIEMBRE 555,ADEMARDURANGUTIERREZ@gmail.com,,$2y$10$IwapptjNaoVsvQt7Q6Q94edyTVRLXZRGXrLRHlwNpNRb8LLyw/3ei,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1038,CARMEN,FLORES,HINOJOSA,8225176,'1982-10-21',74126932,F,AV. 24 DE SEPTIEMBRE 555,CARMENFLORESHINOJOSA@gmail.com,,$2y$10$NYY5rxXJwWQJNrob.PDKNul/x.Byrj8iobQqFKQ2FuIdGX37kEAsG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1039,OMAR,DURAN,GUZMAN,7828436,'1982-07-29',74126933,M,Av. La Salle 454,OMARDURANGUZMAN@gmail.com,,$2y$10$HIXZ4IQAS1dhQ6io474Ai.pAmp66zkLNsNpc7jcekrqJITGfYgXKi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1040,SANDRA,MERCADO,PEREZ,8894147,'1982-06-03',74126934,F,Av. La Salle 454,SANDRAMERCADOPEREZ@gmail.com,,$2y$10$UnQ9xnSQ1vloI9aNl2Ylqe0E0LKiRjch0Oc0y2hHPI5fbkWW1f1du,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1041,PABLO,ECTCHEVERY,HERRERA,9786239,'1982-11-12',74126935,M,CALLE LIBERTAD 666,PABLOECTCHEVERYHERRERA@gmail.com,,$2y$10$S7c54cLDqvPZXQXrYIukqukc/h592Ya5MWNROBL9sb4ICUYLhyUW6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1042,BELSA,FLORES,GIL,9835164,'1984-05-07',74126936,F,CALLE LIBERTAD 666,BELSAFLORESGIL@gmail.com,,$2y$10$ECHQO80tVlTPZfRcfeKFpu50MaxfpAaCLluUDjBcvcd4mQWbtAWTW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1043,VICTOR,EGUEZ,JALDIN,13670294,'1984-03-07',74126937,M,AVENIDA VIRGEN DE LUJÁN N° 357,VICTOREGUEZJALDIN@gmail.com,,$2y$10$5uq16pJjuAkSR8b1gxm8/OfVPSzIFov7psBOXDPsheRukDPV35.Cm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1044,ISABEL,FERNANDEZ,CASTEDO,9718630,'1984-06-14',74126938,F,AVENIDA VIRGEN DE LUJÁN N° 357,ISABELFERNANDEZCASTEDO@gmail.com,,$2y$10$eIy0wTACj90ZSTmXq.XOaOzG0r0R6jHAW1yLd2oh89TCEW22QF4c2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1045,JESUS,ESCALANTE,LANGUIDEY,8924931,'1984-04-14',74126939,M,AV. 10 DE NOVIEMBRE 777,JESUSESCALANTELANGUIDEY@gmail.com,,$2y$10$/KJAbohDLk930MRy0v0sQOPj6M1ixEPdnLRW0qMt0iNMDeP1dUice,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1046,RAMONA,GUTIERREZ,SUAREZ,14390289,'1984-01-01',74126940,F,AV. 10 DE NOVIEMBRE 777,RAMONAGUTIERREZSUAREZ@gmail.com,,$2y$10$2UX2UFydEl1RrYRGdSHwh.bMwuYu6IzLSzXEi/AKrog1ZBPDNbHn6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1047,RIBELINO,ESCALIER,MARTINEZ,9744292,'1984-05-19',74126941,M,AVENIDA IRALA N° 456,RIBELINOESCALIERMARTINEZ@gmail.com,,$2y$10$IDOJ4E8FdKuC6rFrf./5huwiJ.b21zsVXzb0Qu3rwBaPapmKsvLJ.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1048,LIZETH,JUSTINIANO,CLAROS,12663770,'1984-04-16',74126942,F,AVENIDA IRALA N° 456,LIZETHJUSTINIANOCLAROS@gmail.com,,$2y$10$FZ3../bC25vBgF8vsTYz/eJs6pu1yvPFNiBYvTk.6D75cV1CowNCW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1049,ALEJANDRO,ESPINATO,BECERRA,12822235,'1984-02-27',74126943,M,AV. CRISTO REDENTOR 111. SEXTO ANILLO,ALEJANDROESPINATOBECERRA@gmail.com,,$2y$10$j1zGWdE8cjgGS30iqTtnQ.nL.zp3GqGLXRQQDqNqJ9zdq76F6Hh0e,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1050,SUSANA,MOZA,BERNAL,13239772,'1982-12-11',74126944,F,AV. CRISTO REDENTOR 111. SEXTO ANILLO,SUSANAMOZABERNAL@gmail.com,,$2y$10$R2Zlh44oAimqU9XsvKwpDey5NnYHM6Trvnahy5G/YrXoUbQ4mHeWC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1051,ISRAEL,ESPINOZA,MERCADO,7828474,'1984-03-05',74126945,M,CALLE COLÓN N° 258,ISRAELESPINOZAMERCADO@gmail.com,,$2y$10$iM.3kQSwK1PcC8l7.Pge6uVH1mRnR.jTBnU7M27mioUb8gvgbVSFO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1052,MIRIAN,MENACHO,GARCIA,9706230,'1984-03-26',74126946,F,CALLE COLÓN N° 258,MIRIANMENACHOGARCIA@gmail.com,,$2y$10$ZUbqiQTf..wgrdMdTYEStOvYxfPGzSTgQiapaaQJPLD9NbzPH1.fK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1053,LUIS,ESPINOZA,MOZO,8976510,'1982-07-23',74126947,M,AV. TERCER ANILLO 909,LUISESPINOZAMOZO@gmail.com,,$2y$10$212oIuWLCw5hjDDFXZOh2.S6AZhcfl3/lH4Docacrhiy5yV6.Af9i,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1054,KARINA,PALACIOS,CLAROS,9622956,'1984-01-05',74126948,F,AV. TERCER ANILLO 909,KARINAPALACIOSCLAROS@gmail.com,,$2y$10$ZfnA/sTTIIOpF9XhS58dKeW4sQXCkqa1LOY2n5udUWoDJi88JAB6.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1055,LUIS,ESQUIVEL,PADILLA,9639319,'1982-11-27',74126949,M,CALLE GUARAYOS 232,LUISESQUIVELPADILLA@gmail.com,,$2y$10$B1rEvr9USplX4clALTX6T.IMNE99IAFqIAwjhA4ido4KsvFL.t33m,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1056,KATHERINE,CUELLAR,SUAREZ,14001502,'1984-06-30',74126950,F,CALLE GUARAYOS 232,KATHERINECUELLARSUAREZ@gmail.com,,$2y$10$M.mq25971IP5YuSGVS6rE.PQ37tl2uq0YAlQCFVJiyOkdtwB2nYyi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1057,CARLOS,FERNANDEZ,PEÑA,7730800,'1989-03-11',74126951,M,AV. SAN MARTÍN 555,CARLOSFERNANDEZPEÑA@gmail.com,,$2y$10$h4HPxTn5/sKXlpMkX5MoFedpQfdVXdguY5TU7rwh4r7kTCUW/A7j2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1058,MARY,CABELLO,LEON,13488394,'1984-04-05',74126952,F,AV. SAN MARTÍN 555,MARYCABELLOLEON@gmail.com,,$2y$10$96lgHgwWCAv3IOYRZyHY0uzf8qAWAbXft/7u8ecjtWP9o0WwprsOK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1059,MIGUEL,FERNANDEZ,ROCA,13486986,'1982-08-18',74126953,M,AV. OCTAVO ANILLO 898,MIGUELFERNANDEZROCA@gmail.com,,$2y$10$fA32yGqMo4dFYTM9Dl0byuP6kXbTdksPAHTLS2eeZHqhRzeKGc8sO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1060,LILY,LIMON,GARCIA,13486835,'1982-09-10',74126954,F,AV. OCTAVO ANILLO 898,LILYLIMONGARCIA@gmail.com,,$2y$10$MbFIvWd4og/Q0cKlguwGqutH/6RsU.4mDSAIAWXkWR4.WLOHeX1uO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1061,DILSON,FERNANDEZ,ROCA,7851294,'1984-05-24',74126955,M,Av. Cristóbal de Mendoza 111,DILSONFERNANDEZROCA@gmail.com,,$2y$10$2eeQfac2r7SL59T9wKpc0ucRva2GA38ORZXM7VNK6auknqsxyzANe,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1062,NADEZCA,PADILLA,CUELLAR,15327997,'1982-12-22',74126956,F,Av. Cristóbal de Mendoza 111,NADEZCAPADILLACUELLAR@gmail.com,,$2y$10$u6Shf1dg6d6C2RpE31xT0eQVfUSZBG.rc9DyEjaOgJYatubj.1oWa,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1063,ROLANDO,FERNANDEZ,SEGOBIA,15327989,'1982-03-17',74126957,M,CALLE MERCADO 888,ROLANDOFERNANDEZSEGOBIA@gmail.com,,$2y$10$dca.1l5eCRmRG/TCVhhR7.Pf7jwNrx7AxFOmwGcnJwidhZ2WV1fqK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1064,YENY,SOLIZ,VILLARROEL,7829630,'1982-05-30',74126958,F,CALLE MERCADO 888,YENYSOLIZVILLARROEL@gmail.com,,$2y$10$fg9fWK4dgQ83AkDUgie9E.QIM/O3ph5iN5S8cGGhk3.Jjdrq/bRRe,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1065,ADEMAR,FLORES,TORRICO,6324367,'1982-09-01',74126959,M,CALLE FLORIDA 606. TERCER ANILLO,ADEMARFLORESTORRICO@gmail.com,,$2y$10$cYpnN8oXKhFOrRrIKmn2uu2tYR/PLOcoXocNnQMlTNIOIHZBQYXNS,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1066,ANA,AJHATTA,ROMERO,9658421,'1984-04-15',74126960,F,CALLE FLORIDA 606. TERCER ANILLO,ANAAJHATTAROMERO@gmail.com,,$2y$10$WaU1g8ptpj3R4fkjkYMOye/1pC7Za1CTcoRAiXxNShWIQLqccVmvK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1067,RONALD,FLORES,TORRICO,9041931,'1984-03-12',74126961,M,CALLE BENI 707,RONALDFLORESTORRICO@gmail.com,,$2y$10$t//wDHuqe.e/X9UFcNDAKeL6G6ZKPUqE4dB0bbxlsjgb3NvC6EcIG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1068,ROSE,BARRIGA,ORTUÑO,11300387,'1984-01-19',74126962,F,CALLE BENI 707,ROSEBARRIGAORTUÑO@gmail.com,,$2y$10$15HF88bbtJpU9K0vro4byOWZOsSyGXBJMBswM9WzXRR6/KsSWylmu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1069,RUBEN,FLORES,VACA,7749175,'1989-09-10',74126963,M,AV. TRES PASOS AL FRENTE 333,RUBENFLORESVACA@gmail.com,,$2y$10$gi2UVEyK.ya2a1kLXWodMu127KqhgTmeLLkKViPd63J4PaKF9EPle,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1070,MARIA,CHACON,CHAVEZ,7788322,'1984-06-05',74126964,F,AV. TRES PASOS AL FRENTE 333,MARIACHACONCHAVEZ@gmail.com,,$2y$10$0XyYi/YRBMZWyCRk7XOU5e9hfjQpETZE6lzAvvoa0oJ2wLGJ7hnbC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1071,ANGEL,FLORES,VEGA,14390088,'1982-09-08',74126965,M,AVENIDA LOS CUSIS N° 369,ANGELFLORESVEGA@gmail.com,,$2y$10$dYDtRDHSF7zOcwBFFIfOtuhfOZXtQFJoFlkL5gYZ8BycK3xd5uH.C,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1072,ANY,CONTRERAS,ORTIZ,9699848,'1982-08-16',74126966,F,AVENIDA LOS CUSIS N° 369,ANYCONTRERASORTIZ@gmail.com,,$2y$10$pb1rUnbajnMZ1PopwATZT.RqxHzsPzlO8PGBKkoLSaGqlLO5oIlha,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1073,VICENTE,FLORES,LOPEZ,8163787,'1982-12-21',74126967,M,AV. ALEMANA 898,VICENTEFLORESLOPEZ@gmail.com,,$2y$10$KVB1MRlRd8.JMcIPfH.s8upMyFYeNwdWAsx3BlqCD4X96mcwkzC8a,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1074,BLANCA,CUIZA,HURTADO,12725352,'1982-03-31',74126968,F,AV. ALEMANA 898,BLANCACUIZAHURTADO@gmail.com,,$2y$10$ljxdogoSyMwu4QyGuBLuiu4Ss3bfhlIMX3crF8e1eEkE/vCWhIXwq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1075,ADREMIRO,FLORES,CABEZAS,9658389,'1982-12-30',74126969,M,CALLE AROMA 404,ADREMIROFLORESCABEZAS@gmail.com,,$2y$10$eAcv9oMnYjYwZJIHdkZhMewH0hc1tFv.Cj7eBa7mluqQTx7JIdvai,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1076,SIXTA,DURAN,ROJAS,7758706,'1982-03-10',74126970,F,CALLE AROMA 404,SIXTADURANROJAS@gmail.com,,$2y$10$frs3D.K9oH.6zbCZp0vQhezq9JcDOp4ChUS9bRtUiun8ygiN06M72,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1077,TITO,FLORES,COLQUE,12821645,'1990-09-15',74126971,M,CALLE ÑUFLO DE CHÁVEZ 454,TITOFLORESCOLQUE@gmail.com,,$2y$10$fV9qsQXzJ268KmK7foGEbeNKZiK.MlSEcEcmTOwQHQ.DU.ts4ldHW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1078,MIRTHA,FUENTES,HURTADO,7771361,'1982-10-03',74126972,F,CALLE ÑUFLO DE CHÁVEZ 454,MIRTHAFUENTESHURTADO@gmail.com,,$2y$10$miRbIe4GUQspMy0POpNv6OQt5xuX1CwC1hbvRZvGDy5Vzu4x9w0j.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1079,OSVALDO,FLORES,FERNANDEZ,8920218,'1984-01-24',74126973,M,CALLE WARNES 777. QUINTO ANILLO,OSVALDOFLORESFERNANDEZ@gmail.com,,$2y$10$fRsBIgP0SmAhFg2UlMi.geOLXhptfCRIan8JbruIF9O6iIJjQzn8q,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
